time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,45.30,3
3,0.00,0.00,0.00,0.00,53.33,3
5,0.00,0.00,0.00,0.00,56.02,3
7,0.00,0.00,0.00,0.00,57.01,3
9,0.00,0.00,0.00,0.00,57.18,1
11,0.00,0.00,0.00,0.00,57.55,1
13,0.00,0.00,0.00,0.00,53.60,1
15,0.00,0.00,0.03,0.13,51.27,1
17,0.39,1.55,0.47,2.13,46.58,1
19,1.16,4.62,0.90,4.13,40.64,1
21,1.35,4.55,1.51,6.13,34.97,1
23,3.53,5.18,2.79,8.13,32.60,2
25,5.85,8.67,3.72,10.13,30.16,2
27,6.41,10.90,4.67,12.13,27.57,2
29,6.42,10.88,5.90,14.13,30.13,2
31,7.49,12.95,7.26,16.13,32.11,2
33,7.52,18.13,8.41,18.13,30.31,3
35,8.69,18.04,9.30,20.13,28.58,3
37,8.59,18.04,10.54,22.13,31.16,3
39,7.38,18.04,11.91,24.13,30.04,3
41,7.38,18.04,5.40,21.70,28.63,3
43,8.31,18.04,6.52,23.70,26.30,3
45,11.27,18.04,7.45,25.70,27.77,3
47,12.49,23.24,7.28,27.70,28.92,3
49,12.73,24.20,8.15,29.70,28.17,1
51,12.73,24.20,9.19,31.70,26.89,1
53,12.66,24.20,9.40,33.70,28.67,1
55,11.60,24.20,10.30,35.70,31.76,1
57,11.24,22.75,9.48,37.70,29.97,1
59,5.56,11.48,9.88,39.70,28.65,1
61,7.12,15.36,9.24,41.70,27.37,4
63,8.69,16.57,9.22,43.70,24.24,4
65,11.20,16.76,10.18,45.70,23.34,4
67,10.50,17.04,11.23,47.70,25.46,4
69,8.88,18.55,8.37,36.80,28.47,3
71,11.05,24.00,6.02,23.21,25.62,3
73,11.01,23.88,5.77,25.21,24.43,3
75,10.37,23.88,6.81,27.21,25.19,3
77,9.79,22.36,6.98,29.21,26.86,4
79,6.15,11.02,6.33,31.21,28.25,4
81,6.01,10.99,5.42,33.21,30.72,4
83,6.37,10.99,6.63,35.21,30.68,4
85,6.36,10.99,6.41,37.21,33.84,4
87,6.36,10.99,6.86,39.21,35.87,2
89,6.36,10.99,7.57,41.21,35.56,2
91,6.36,10.99,8.18,43.21,30.56,2
93,6.29,10.99,9.05,45.21,32.43,2
95,5.96,10.31,10.14,47.21,34.01,2
97,8.20,11.67,8.83,27.55,34.18,2
99,8.13,11.66,9.23,29.55,33.02,3
101,8.28,11.66,10.67,31.55,30.43,3
103,10.15,12.56,12.01,33.55,29.04,3
105,12.66,18.04,13.34,35.55,29.12,3
107,12.32,17.85,14.79,37.55,28.96,3
109,10.78,17.57,10.99,36.38,27.11,3
111,11.28,17.57,9.27,38.38,24.99,3
113,13.70,17.57,8.85,40.38,25.87,3
115,15.90,24.27,9.13,42.38,23.64,3
117,15.92,24.36,10.06,44.38,23.24,1
119,16.17,24.36,10.85,46.38,22.27,1
121,17.44,24.36,11.61,48.38,24.24,1
123,16.76,24.36,12.62,50.38,25.07,1
125,14.00,24.36,10.71,33.96,24.91,1
127,8.90,24.36,10.50,35.96,23.72,4
129,11.54,24.36,10.83,37.96,22.64,4
131,14.23,24.36,11.07,39.96,24.41,4
133,16.52,31.23,12.51,41.96,26.09,4
135,16.45,30.99,14.06,43.96,25.81,4
137,14.69,30.99,13.30,44.97,25.02,4
139,12.77,20.00,11.53,35.74,24.00,4
141,11.44,25.34,11.23,28.53,24.09,3
143,11.43,25.31,10.57,30.53,21.87,3
145,13.64,28.72,10.23,32.53,21.89,3
147,13.55,30.62,11.12,34.53,22.09,3
149,12.72,30.60,9.33,36.53,22.64,3
151,11.60,18.95,8.35,38.53,23.95,3
153,13.09,24.90,8.30,40.53,20.79,2
155,14.85,31.56,8.27,42.53,18.86,2
157,16.40,31.36,7.47,44.53,20.20,2
159,16.90,31.36,8.67,46.53,21.26,2
161,16.92,31.36,8.03,38.88,25.82,1
163,13.41,31.33,8.40,28.65,24.64,1
165,13.66,31.33,9.80,30.65,23.39,1
167,16.16,31.33,11.39,32.65,21.21,1
169,16.53,31.33,11.24,30.96,20.52,1
171,14.49,18.45,12.76,30.24,20.26,1
173,12.64,18.13,13.66,26.75,18.20,2
175,16.26,22.49,14.08,28.75,19.71,2
177,18.99,25.01,15.83,30.75,21.50,2
179,19.14,25.00,16.94,32.75,24.03,2
181,18.23,25.00,17.50,34.75,23.14,4
