time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,44.37,0
3,0.00,0.00,0.00,0.00,55.95,4
5,0.00,0.00,0.00,0.00,59.99,4
7,0.00,0.00,0.00,0.00,61.65,4
9,0.00,0.00,0.00,0.00,62.23,4
11,0.00,0.00,0.00,0.00,56.39,4
13,0.00,0.00,0.00,0.00,50.17,2
15,0.00,0.00,0.02,0.16,50.49,2
17,0.58,2.33,0.52,2.16,50.04,2
19,1.35,5.39,0.43,4.03,48.57,2
21,1.34,5.35,0.62,6.03,45.83,2
23,2.62,5.35,0.92,8.03,41.00,7
25,4.21,11.48,1.25,10.03,37.87,7
27,4.87,10.13,1.78,12.03,35.25,7
29,3.85,10.37,2.34,14.03,35.10,7
31,5.49,11.58,2.49,16.03,31.40,7
33,5.50,11.64,3.11,18.03,25.91,8
35,5.50,11.64,3.68,20.03,28.80,8
37,9.14,16.59,4.51,22.03,30.69,8
39,6.79,15.94,3.68,13.87,27.73,8
41,5.26,15.94,3.27,15.62,24.36,8
43,5.26,15.94,3.45,17.62,22.78,5
45,7.06,19.06,4.43,19.62,25.89,5
47,10.07,23.94,5.43,21.62,28.70,5
49,9.68,22.30,6.20,21.48,31.08,5
51,4.11,5.59,5.91,17.19,33.70,5
53,5.30,10.29,5.97,19.19,31.18,3
55,5.52,11.15,5.69,21.19,29.26,3
57,4.79,7.53,6.86,23.19,27.01,3
59,6.87,9.99,6.91,25.19,30.75,3
61,8.23,11.89,7.48,27.19,32.48,3
63,8.22,11.84,8.04,29.19,31.61,4
65,8.89,16.36,8.98,31.19,35.27,4
67,9.45,17.92,8.91,33.19,37.57,4
69,7.96,11.27,7.25,35.19,38.01,4
71,8.90,19.03,6.81,37.19,34.92,4
73,9.07,19.09,6.40,39.19,32.48,2
75,10.30,19.09,7.45,41.19,30.41,2
77,12.30,25.79,8.73,43.19,28.31,2
79,14.79,25.61,7.04,30.64,28.37,2
81,11.71,23.84,7.60,32.64,26.79,2
83,14.65,26.03,8.24,34.64,24.13,5
85,18.40,33.15,8.97,36.64,23.74,5
87,23.01,36.08,10.25,38.64,19.49,5
89,24.06,36.05,10.76,40.64,15.54,5
91,25.93,35.83,10.84,42.64,14.85,5
93,22.02,37.71,11.85,44.64,14.47,7
95,23.50,37.48,12.93,46.64,14.81,7
97,25.72,40.67,14.43,48.64,14.08,7
99,27.41,44.13,12.98,25.98,17.71,7
101,27.37,44.11,13.34,27.58,18.96,7
103,21.25,44.11,14.20,29.58,19.17,8
105,19.63,44.11,15.53,31.58,16.99,8
107,21.33,44.11,17.15,33.58,14.51,8
109,23.41,44.11,16.79,35.58,16.73,8
111,25.65,44.11,16.45,37.58,18.93,8
113,25.30,32.69,16.93,39.58,18.88,7
115,18.07,30.99,17.94,41.58,22.85,7
117,20.27,30.99,19.27,43.58,24.05,7
119,24.52,35.78,19.96,45.58,23.98,7
121,23.20,30.99,19.47,47.58,22.17,7
123,20.13,33.72,20.09,49.58,19.37,5
125,21.98,41.16,20.84,51.58,21.50,5
127,25.46,43.83,22.34,53.58,23.28,5
129,24.95,43.81,23.63,55.58,23.35,5
131,22.89,43.81,21.83,57.58,23.15,5
133,23.16,43.81,20.83,59.58,20.79,6
135,25.16,43.81,21.47,61.58,21.10,6
137,27.84,43.81,22.22,63.58,18.68,6
139,33.24,52.68,19.62,48.77,15.42,6
141,36.72,63.53,17.89,50.40,11.43,6
143,42.74,69.19,17.93,52.40,8.11,8
145,47.76,77.65,18.43,54.40,7.81,8
147,51.82,88.03,20.27,56.40,10.97,8
149,52.05,89.03,20.55,57.56,14.12,8
151,51.86,88.25,21.06,53.48,16.29,8
153,50.38,85.78,20.84,42.61,16.89,1
155,40.90,82.12,20.61,44.61,15.95,1
157,34.32,48.79,22.13,46.61,14.53,1
159,38.39,53.93,22.24,48.61,14.74,1
161,45.14,64.67,23.20,50.61,15.19,1
163,42.62,74.42,22.97,52.61,13.92,7
165,46.15,83.39,23.89,54.61,12.83,7
167,49.57,87.71,21.95,44.55,11.49,7
169,52.19,91.74,23.01,46.55,11.81,7
171,52.64,93.54,20.99,48.55,13.25,7
173,31.55,87.66,21.56,50.55,14.57,2
175,29.73,87.66,22.35,52.55,15.40,2
177,32.87,87.66,24.18,54.55,16.00,2
179,35.18,87.66,25.58,54.85,15.59,2
181,35.13,87.65,24.82,51.97,15.80,2
183,37.64,92.89,25.01,53.97,16.50,3
185,40.56,100.63,22.82,55.97,16.67,3
187,43.87,104.93,24.32,57.97,16.48,3
189,44.16,104.64,23.80,59.97,15.19,3
191,44.91,104.20,24.49,61.97,12.77,3
193,40.55,77.69,25.71,63.97,9.56,6
195,28.97,31.47,26.82,65.97,10.75,6
197,31.94,37.46,27.96,67.97,11.73,6
199,32.24,38.07,27.30,69.97,14.00,6
201,33.70,37.51,24.81,71.97,14.15,6
203,24.97,36.46,26.31,73.97,11.35,1
205,23.54,36.46,26.54,75.97,12.18,1
207,24.46,37.51,28.37,77.97,11.58,1
209,29.02,46.78,29.41,79.97,13.39,1
211,26.38,48.87,30.54,81.97,18.09,1
213,31.18,48.83,31.78,83.97,18.14,4
215,26.36,42.14,29.92,85.97,16.68,4
217,21.97,42.14,28.86,87.97,18.66,4
219,22.24,42.14,28.30,82.00,20.67,4
221,20.87,42.14,28.95,83.01,23.06,4
223,20.39,42.14,27.32,74.41,22.91,6
225,21.52,42.14,25.97,76.41,22.82,6
227,24.54,42.14,26.83,78.41,23.09,6
229,24.77,42.14,26.97,64.04,23.09,6
231,27.30,49.43,26.01,52.30,20.73,6
233,29.58,55.18,26.47,54.30,17.11,3
