time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,49.30,1
7,0.00,0.00,0.00,0.00,53.55,1
9,0.00,0.00,0.00,0.00,59.40,8
11,0.00,0.00,0.00,0.00,58.77,8
13,0.00,0.00,0.00,0.00,57.98,8
15,0.00,0.00,0.00,0.00,56.65,8
17,0.00,0.00,0.02,0.41,53.99,1
19,0.00,0.00,0.12,2.41,51.76,1
21,0.00,0.00,0.22,1.37,54.83,1
23,0.00,0.00,0.82,3.37,51.62,1
25,0.00,0.00,0.17,1.16,47.95,8
27,0.92,3.68,0.67,3.16,40.85,8
29,1.19,4.77,0.93,5.16,43.19,8
31,0.00,0.00,1.40,7.16,38.98,8
33,1.22,2.85,0.63,4.50,33.31,1
35,2.45,5.25,1.01,6.50,30.09,1
37,3.73,10.01,1.52,8.50,33.26,1
39,2.34,9.34,2.10,8.27,42.29,1
41,1.37,5.47,1.46,6.95,43.64,5
43,1.37,5.47,1.43,8.95,41.78,5
45,1.86,5.39,0.78,10.95,48.26,5
47,0.45,1.81,1.05,12.95,47.85,5
49,1.40,5.58,0.69,4.21,45.97,5
51,1.61,5.53,1.20,6.21,41.29,2
53,3.14,7.04,1.82,8.21,38.61,2
55,4.54,12.49,2.87,10.21,34.73,2
57,6.55,12.37,3.79,12.21,37.59,2
59,5.56,12.37,4.79,14.21,35.91,1
61,5.16,19.09,4.53,16.21,34.04,1
63,7.56,25.59,3.63,18.21,30.67,1
65,9.39,25.52,4.86,20.21,32.11,1
67,10.08,25.52,6.36,22.21,28.57,1
69,11.65,25.23,4.87,16.52,29.45,1
71,5.61,10.77,5.66,12.30,27.39,1
73,9.24,16.26,5.75,14.30,25.52,2
75,9.73,17.95,4.57,15.08,23.97,2
77,11.42,18.67,5.16,17.08,25.11,2
79,11.81,24.57,6.03,19.08,26.40,2
81,11.02,21.65,4.37,21.08,24.18,3
83,5.60,17.68,4.55,23.08,19.92,3
85,7.55,17.68,4.17,25.08,22.73,3
87,10.47,22.29,5.07,27.08,23.98,3
89,8.26,22.71,5.01,21.85,20.44,3
91,5.39,11.22,5.32,15.67,17.80,3
93,5.39,11.22,5.85,15.93,18.07,1
95,6.71,15.02,6.56,17.93,20.07,1
97,7.01,17.72,7.66,19.93,26.85,1
99,7.01,17.68,8.43,21.93,33.45,1
101,5.56,11.07,9.47,23.93,38.84,6
103,4.18,11.49,8.24,25.93,38.49,6
105,4.18,11.49,7.45,27.93,44.26,6
107,4.76,13.77,8.20,29.93,42.58,6
109,3.53,8.86,6.63,31.93,35.79,1
111,1.31,5.25,6.26,33.93,27.51,1
113,3.28,7.86,7.02,35.93,23.44,1
115,6.87,17.48,8.34,37.93,24.30,1
117,8.25,22.71,9.22,39.93,32.89,8
119,4.01,5.53,9.79,41.93,34.60,8
121,4.69,9.47,9.68,43.93,42.29,8
123,4.82,10.05,10.33,45.93,41.02,8
125,2.31,4.76,3.75,18.21,38.49,1
127,3.24,4.76,4.18,20.21,33.62,1
129,4.33,7.92,5.12,22.21,33.46,1
131,4.93,15.03,6.16,24.21,31.38,1
133,7.07,23.80,4.96,26.21,26.76,2
135,7.24,24.46,5.47,28.21,23.05,2
137,8.55,29.71,5.86,30.21,26.12,2
139,10.80,38.73,6.40,32.21,29.69,2
141,10.73,38.46,4.12,23.69,30.10,2
143,13.25,46.20,4.61,25.69,30.61,2
145,15.41,51.86,4.87,27.69,32.06,2
147,10.93,28.07,4.85,29.69,31.28,2
149,6.69,11.54,5.62,31.69,28.51,2
151,6.69,11.54,5.87,33.69,27.77,2
153,6.89,11.54,6.66,35.69,25.49,1
155,10.74,20.42,6.34,37.69,27.50,1
157,11.72,24.54,6.47,39.69,33.17,1
159,11.71,24.51,6.70,41.69,33.22,1
161,11.65,24.25,5.48,43.69,32.15,1
163,5.87,11.62,5.53,45.69,30.97,1
165,6.00,13.26,5.53,47.69,29.76,1
