time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,45.31,0
3,0.00,0.00,0.00,0.00,53.32,7
5,0.00,0.00,0.00,0.00,56.02,7
7,0.00,0.00,0.00,0.00,56.99,7
9,0.00,0.00,0.00,0.00,57.27,7
11,0.00,0.00,0.00,0.00,57.78,7
13,0.00,0.00,0.00,0.00,53.30,5
15,0.00,0.00,0.01,0.14,49.40,5
17,0.56,2.24,0.28,2.14,46.76,5
19,1.14,4.57,0.50,4.14,42.71,5
21,1.35,4.55,0.70,6.14,37.30,5
23,2.43,5.18,1.44,8.14,30.55,7
25,5.13,8.67,2.08,10.14,31.88,7
27,5.41,10.90,2.45,12.14,31.51,7
29,5.36,10.88,2.19,9.70,31.56,7
31,5.36,10.88,2.73,11.70,34.88,7
33,5.80,10.88,3.40,13.70,34.08,8
35,6.99,11.57,3.98,15.70,35.75,8
37,6.18,10.88,4.79,17.70,35.62,8
39,6.22,10.88,3.73,17.56,32.44,8
41,7.66,14.28,3.86,19.56,29.08,8
43,8.68,16.15,4.50,21.56,22.95,7
45,10.51,19.92,5.27,23.56,23.36,7
47,11.63,24.51,6.27,25.56,24.71,7
49,14.32,33.97,6.79,27.56,25.58,7
51,15.97,36.02,7.33,29.56,26.19,7
53,9.25,16.86,7.75,31.56,24.24,5
55,9.32,17.60,8.52,33.56,26.54,5
57,11.87,17.58,9.59,35.56,25.72,5
59,10.10,16.63,8.92,37.56,24.96,5
61,8.42,16.63,9.08,39.56,25.24,5
63,8.42,16.63,8.51,41.56,21.59,7
65,9.86,16.63,9.35,43.56,20.29,7
67,12.44,17.77,9.94,45.56,20.85,7
69,10.11,17.26,10.92,47.56,23.88,7
71,10.71,22.80,9.92,49.56,21.61,7
73,11.47,22.61,10.71,51.56,18.45,6
75,11.46,22.61,10.99,53.56,18.16,6
77,11.46,22.60,12.01,55.56,19.47,6
79,11.63,20.41,10.63,56.11,25.46,6
81,8.00,17.54,9.61,33.79,25.34,6
83,8.73,17.54,6.96,28.40,23.54,8
85,10.16,17.75,6.71,30.40,30.34,8
87,10.32,18.39,7.52,32.40,34.07,8
89,6.82,17.54,4.50,27.09,34.16,8
91,5.72,17.54,5.02,29.09,30.31,8
93,7.61,17.54,5.00,31.09,29.60,5
95,10.94,22.24,5.75,33.09,30.25,5
97,12.66,23.89,6.58,35.09,30.66,5
99,13.13,22.35,6.16,35.65,31.17,5
101,8.76,17.13,6.47,32.12,28.18,5
103,10.62,19.96,5.42,27.43,29.07,6
105,13.28,24.41,5.42,29.43,30.82,6
107,13.37,24.34,6.39,31.43,31.44,6
109,12.98,24.34,6.58,33.43,28.41,6
111,8.84,29.13,6.71,35.43,24.67,6
113,11.46,31.31,6.73,37.43,23.81,3
115,13.33,31.30,6.77,39.43,24.16,3
117,17.04,31.30,7.77,41.43,26.43,3
119,19.53,31.29,6.94,25.38,26.80,3
121,13.12,20.56,7.75,27.38,28.22,3
123,7.18,11.26,8.89,29.38,28.27,7
125,8.69,13.64,9.44,31.38,28.73,7
127,10.19,18.65,9.60,33.38,26.81,7
129,7.69,11.26,9.59,35.38,26.00,7
131,8.19,15.39,10.10,37.38,27.50,7
133,9.88,17.77,10.65,39.38,27.20,8
135,10.41,17.76,11.69,41.38,26.15,8
137,11.39,20.85,12.70,43.38,24.30,8
139,14.28,26.63,11.78,28.02,21.24,8
141,14.20,19.95,9.96,28.30,22.16,8
143,11.69,19.13,10.58,30.30,20.20,3
145,13.99,18.97,11.58,32.30,20.21,3
147,14.76,18.97,12.75,34.30,21.05,3
149,17.14,22.47,12.99,36.30,22.62,3
151,14.58,18.97,12.51,38.30,22.34,3
153,14.58,18.97,12.65,40.30,17.90,4
155,14.67,18.97,13.36,42.30,18.84,4
157,16.70,24.79,14.89,44.30,20.20,4
159,15.07,30.92,14.44,40.97,21.10,4
161,14.72,31.33,14.17,42.97,23.89,4
163,14.72,31.33,13.66,44.97,23.35,5
165,16.13,31.33,15.09,46.97,23.21,5
167,18.31,31.33,16.59,48.97,21.80,5
169,15.44,31.33,15.31,49.79,22.36,5
171,13.68,31.33,14.64,51.79,22.19,5
173,15.73,31.33,15.79,53.79,19.72,7
175,16.73,31.33,16.81,55.79,21.60,7
177,20.37,34.21,18.64,57.79,21.85,7
179,22.92,38.02,17.99,59.79,23.57,7
181,22.85,37.85,19.42,61.79,22.05,7
183,14.77,29.23,20.05,63.79,20.07,2
185,14.59,34.02,19.13,65.79,21.97,2
187,17.91,36.23,20.95,67.79,22.98,2
189,20.13,36.22,15.30,34.84,25.09,2
191,20.07,37.26,12.91,34.64,27.29,2
193,21.16,42.05,13.47,36.64,27.66,4
195,13.82,24.93,14.24,38.64,28.06,4
197,14.60,24.93,12.36,28.47,25.66,4
199,14.66,23.41,11.14,23.99,25.61,4
201,16.91,25.63,10.73,25.99,25.56,4
203,18.17,29.47,9.74,27.99,21.73,5
205,20.86,31.06,11.15,29.99,20.43,5
