time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.76
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.92
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.10
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.31
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.05
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.25
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.35
19,0.00,0.00,0.00,0.00,0.00,0.78,0.00,0.26,0.16,0.78,32.17
21,4.51,0.00,2.26,4.51,0.00,2.78,0.00,0.93,0.56,2.78,28.38
23,11.01,0.00,5.50,11.01,0.00,4.78,0.00,1.59,0.96,4.78,26.21
25,10.88,0.00,5.44,10.88,0.00,6.78,0.00,2.26,1.36,6.78,37.18
27,6.82,0.00,3.41,6.82,0.00,8.78,0.00,2.93,1.76,8.78,44.89
29,0.00,0.00,0.00,0.00,0.00,9.36,1.38,3.58,2.70,9.36,42.10
31,0.00,0.00,0.00,0.00,0.00,0.00,3.38,1.13,2.03,3.38,44.77
33,0.00,8.50,4.25,8.50,0.00,1.38,5.38,2.25,3.50,5.38,39.20
35,0.00,10.77,5.38,10.77,0.00,0.00,7.38,2.46,4.43,7.38,37.08
37,0.00,10.74,5.37,10.74,0.00,0.00,9.38,3.13,5.63,9.38,38.39
39,0.00,10.74,5.37,10.74,0.00,0.00,11.38,3.79,6.83,11.38,36.22
41,0.00,16.26,8.13,16.26,0.00,0.00,13.38,4.46,8.03,13.38,31.32
43,0.00,16.57,8.28,16.57,0.00,0.00,15.38,5.13,9.23,15.38,35.76
45,0.00,16.91,8.46,16.91,0.00,0.00,17.38,5.79,10.43,17.38,37.82
47,0.00,22.71,11.36,22.71,0.00,0.00,19.38,6.46,11.63,19.38,33.37
49,0.00,11.94,5.97,11.94,0.00,0.30,8.95,3.08,5.43,8.95,38.85
51,4.21,0.00,2.10,4.21,0.00,2.30,10.95,4.42,7.03,10.95,42.93
53,5.29,0.00,2.65,5.29,0.00,4.30,5.38,3.23,4.09,5.38,44.91
55,5.29,0.00,2.64,5.29,0.00,6.30,0.00,2.10,1.26,6.30,43.72
57,5.29,0.00,2.64,5.29,0.00,8.30,0.42,2.91,1.92,8.30,34.92
59,5.29,1.87,3.58,5.29,0.00,10.30,2.42,4.24,3.52,10.30,27.48
61,5.29,14.51,9.90,14.51,0.00,12.30,4.42,5.58,5.12,12.30,21.16
63,6.32,17.14,11.73,17.14,0.00,14.30,6.42,6.91,6.72,14.30,14.87
65,15.45,17.88,16.66,17.88,1.13,16.30,8.42,8.62,8.54,16.30,19.31
67,18.09,23.93,21.01,23.93,3.13,18.30,10.42,10.62,10.54,18.30,23.37
69,5.19,22.19,13.69,22.19,5.13,7.68,11.48,8.10,9.45,11.48,29.14
71,0.00,0.00,0.00,0.00,7.13,0.30,13.85,7.09,9.80,13.85,39.08
