time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,46.90,1
5,0.00,0.00,0.00,0.00,55.20,1
7,0.00,0.00,0.00,0.00,56.75,1
9,0.00,0.00,0.00,0.00,63.60,3
11,0.00,0.00,0.00,0.00,60.15,3
13,0.00,0.00,0.00,0.00,60.08,3
15,0.00,0.00,0.00,0.00,55.32,3
17,0.00,0.00,0.18,1.72,56.18,4
19,0.00,0.00,0.18,1.72,45.24,4
21,0.00,0.00,0.18,1.72,49.68,4
23,0.00,0.00,0.34,1.72,48.23,4
25,0.00,0.00,0.37,1.72,45.21,3
27,0.24,0.96,0.92,5.07,52.34,3
29,0.00,0.00,0.92,5.07,51.55,3
31,0.00,0.00,0.92,5.07,53.28,3
33,0.00,0.00,0.71,3.09,48.95,4
35,0.75,3.00,0.71,3.09,45.09,4
37,2.36,5.46,0.71,3.09,46.78,4
39,1.38,5.03,2.25,6.34,41.93,4
41,1.27,5.10,1.83,6.34,34.01,3
43,2.43,5.10,1.76,6.34,23.88,3
45,2.65,5.01,1.15,3.68,27.54,3
47,0.11,0.42,3.02,10.83,21.82,3
49,0.00,0.00,2.38,7.10,31.62,3
51,2.37,9.47,2.29,7.10,41.44,4
53,2.87,11.50,2.51,7.10,43.54,4
55,2.87,11.50,2.51,7.10,44.08,4
57,2.87,11.50,4.24,17.00,47.17,4
59,2.34,9.37,4.24,17.00,46.64,1
61,0.00,0.00,3.70,11.97,48.64,1
63,0.00,0.00,3.56,11.97,41.11,1
65,0.40,1.62,3.84,11.97,46.36,1
67,0.37,1.47,2.79,7.10,43.21,3
69,1.89,5.29,2.79,7.10,38.83,3
71,2.61,5.25,2.79,7.10,32.62,3
73,2.52,5.20,2.79,7.10,31.81,3
75,2.49,9.94,3.26,9.24,30.60,4
77,4.93,16.90,2.60,7.10,29.84,4
79,5.61,17.27,2.60,7.10,30.19,4
81,5.58,17.27,2.60,7.10,35.15,4
83,4.59,17.23,5.12,16.18,37.22,3
85,3.10,7.31,4.82,11.48,34.14,3
87,2.18,4.98,4.82,11.48,31.64,3
89,4.89,5.13,4.82,11.48,34.69,3
91,3.70,4.98,4.59,11.48,29.49,4
93,3.65,4.98,4.16,11.48,18.17,4
95,3.65,4.98,4.16,11.48,8.44,4
97,4.94,5.81,5.52,13.96,21.60,4
99,2.70,5.59,6.64,24.93,35.84,3
101,2.64,5.59,3.98,13.96,44.66,3
103,2.64,5.59,3.98,13.96,47.02,3
