time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,35.98,0,
3,0.00,0.00,0.00,0.00,46.96,8,
5,0.00,0.00,0.00,0.00,56.57,8,
7,0.00,0.00,0.00,0.00,62.20,8,
9,0.00,0.00,0.00,0.00,55.37,8,0.59
11,0.00,0.00,0.00,0.00,51.00,8,
13,0.00,0.00,0.00,0.00,45.34,5,
15,0.00,0.00,0.11,1.32,56.04,5,
17,0.00,0.00,0.33,3.32,50.40,5,
19,0.00,0.00,0.00,0.00,44.78,5,4.00
21,0.00,0.00,0.04,0.50,48.18,5,
23,0.00,0.00,0.00,0.00,55.22,3,
25,0.00,0.00,0.13,1.51,51.76,3,
27,0.00,0.00,0.00,0.00,49.73,3,
29,0.00,0.00,0.03,0.34,47.69,3,2.63
31,0.00,0.00,0.00,0.00,42.78,3,
33,0.39,0.91,0.22,1.38,40.55,6,
35,2.71,5.71,0.68,3.38,40.58,6,
37,1.38,5.54,1.18,5.38,36.76,6,
39,1.38,5.54,0.78,7.38,33.74,6,1.98
41,2.04,7.90,1.13,9.38,32.75,6,
43,4.15,11.82,1.80,11.38,29.60,5,
45,5.09,15.80,2.12,13.38,31.17,5,
47,5.62,17.93,2.62,15.38,31.22,5,
49,1.77,4.56,1.86,9.97,30.99,5,2.91
51,1.14,4.56,2.10,11.97,32.08,5,
53,2.77,6.51,1.86,13.97,31.45,6,
55,5.84,18.79,2.53,15.97,35.13,6,
57,8.42,29.14,3.21,17.97,32.32,6,
59,7.93,27.17,2.81,19.97,34.85,6,3.41
61,1.45,4.56,3.29,21.97,36.98,6,
63,1.53,4.56,3.12,23.97,39.44,4,
65,2.53,5.68,2.63,25.97,42.42,4,
67,1.39,5.57,3.11,27.97,40.90,4,
69,1.39,5.57,1.00,8.01,39.04,4,3.11
71,1.80,7.19,1.45,10.01,38.61,4,
73,2.87,11.48,1.82,12.01,30.89,5,
75,3.45,11.39,2.25,14.01,31.40,5,
77,4.68,8.17,3.09,16.01,29.52,5,
79,3.86,5.59,2.08,9.90,27.32,5,2.72
81,2.71,5.59,2.29,7.89,26.48,5,
83,3.53,8.89,2.70,9.89,26.33,5,
85,3.96,10.61,3.48,11.89,25.86,5,
87,5.68,11.52,4.21,13.89,19.99,5,
89,7.05,12.33,4.78,15.89,16.78,5,2.27
91,7.01,12.33,5.55,17.89,17.84,5,
93,7.01,12.33,5.38,19.89,19.80,4,
95,7.41,12.33,6.05,21.89,25.41,4,
97,6.32,10.60,6.91,23.89,27.34,4,
99,5.13,15.42,5.61,25.09,31.41,4,2.60
101,7.08,17.11,4.41,27.09,30.24,4,
103,7.02,17.11,5.18,29.09,28.37,6,
