time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,50.14,1
5,0.00,0.00,0.00,0.00,52.94,1
7,0.00,0.00,0.00,0.00,56.28,1
9,0.00,0.00,0.00,0.00,61.84,1
11,0.00,0.00,0.00,0.00,61.39,1
13,0.00,0.00,0.00,0.00,54.42,1
15,0.00,0.00,0.00,0.00,49.25,1
17,0.00,0.00,0.11,1.30,46.62,1
19,1.05,4.20,0.28,3.30,45.68,1
21,1.32,5.28,0.51,5.30,47.91,1
23,1.32,5.28,0.75,7.30,47.90,1
25,1.62,5.28,1.06,9.30,47.65,3
27,3.16,7.37,1.03,11.30,44.44,3
29,3.84,10.16,1.53,13.30,41.55,3
31,3.27,7.35,2.35,15.30,37.21,3
33,2.67,5.51,2.10,7.10,29.15,3
35,3.97,9.78,2.02,7.44,25.25,3
37,6.06,11.60,2.06,9.44,26.33,2
39,8.57,11.65,2.66,11.44,27.22,2
41,10.11,17.19,3.12,13.44,27.69,2
43,10.21,17.61,3.48,15.44,33.04,2
45,10.21,17.61,3.93,17.44,32.48,2
47,10.21,17.61,4.43,19.44,26.75,2
49,10.21,17.61,4.99,21.44,25.97,2
51,13.28,19.49,5.63,23.44,24.62,2
53,16.20,23.33,6.47,25.44,21.96,2
55,17.52,23.26,7.47,27.44,17.69,2
57,18.05,23.26,8.47,29.44,17.39,4
59,20.47,28.33,9.51,31.44,18.90,4
61,22.07,30.16,10.47,33.44,19.53,4
63,22.04,30.15,11.31,35.44,19.53,4
65,17.88,30.15,11.67,31.69,21.95,4
67,10.31,19.04,7.69,27.67,21.98,4
69,5.71,17.88,6.09,18.55,22.44,4
71,5.71,17.88,5.94,20.55,22.89,4
73,9.09,22.98,5.16,22.55,29.22,4
75,10.07,24.83,5.77,24.55,28.64,4
77,10.06,24.83,6.77,26.55,29.45,4
79,10.06,24.83,6.92,28.55,29.14,4
81,10.06,24.83,7.59,30.55,29.13,4
83,10.06,24.83,8.25,32.55,28.98,1
85,11.97,24.83,8.97,34.55,27.34,1
87,15.21,24.83,9.96,36.55,29.39,1
89,16.85,24.83,11.01,38.55,29.44,1
91,17.36,24.83,8.53,38.09,27.47,1
93,17.35,24.83,9.36,40.09,24.88,1
95,18.39,24.83,10.25,42.09,20.99,1
97,20.82,29.81,11.13,44.09,17.30,3
99,26.08,39.92,12.28,46.09,15.43,3
101,27.61,44.33,13.45,48.09,16.04,3
103,33.88,57.27,14.70,50.09,17.20,3
105,38.54,63.48,15.71,49.79,16.31,3
107,36.77,68.20,14.60,44.91,16.07,3
109,39.01,76.01,15.37,46.91,15.25,3
111,42.29,77.22,13.06,48.91,14.21,3
113,47.36,93.53,13.88,50.91,15.32,3
115,39.29,100.94,15.10,52.91,14.56,2
117,33.97,100.84,15.75,54.91,17.68,2
119,36.69,100.43,17.41,56.91,20.26,2
121,25.25,47.59,19.08,58.91,21.83,2
123,23.26,36.44,17.29,40.37,22.96,2
125,22.82,46.14,16.22,39.19,20.03,4
127,27.95,66.64,17.15,41.19,16.83,4
129,29.84,70.49,17.88,43.19,16.90,4
131,35.14,82.00,18.92,45.19,16.68,4
133,35.98,90.62,18.53,45.78,16.22,4
135,38.85,97.66,16.96,41.16,15.93,4
137,37.42,105.86,17.08,39.87,17.77,4
139,41.64,115.23,17.63,41.87,17.05,4
141,45.39,122.79,18.85,43.87,17.24,4
143,51.06,128.27,18.89,45.87,17.07,4
145,55.10,135.76,20.22,47.87,17.16,4
147,56.24,135.51,21.29,49.87,16.77,4
149,56.96,138.47,22.15,51.87,14.92,4
151,59.64,142.81,22.83,53.87,13.46,4
153,62.55,149.01,24.08,55.87,12.97,4
155,65.25,154.99,23.68,57.87,12.03,4
157,65.70,155.07,24.50,59.87,11.51,4
159,66.27,155.05,25.61,61.87,11.44,4
161,67.72,157.07,26.78,63.87,10.29,1
163,63.92,140.10,27.98,65.87,10.45,1
