time,queue_main,queue_right,queue_avg,queue_max,delay_direction_1,delay_direction_2,delay_direction_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.10
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.20
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.30
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.55
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.90
17,0.00,0.00,0.00,0.00,0.62,0.00,0.00,0.21,0.21,0.62,37.15
19,0.00,0.26,0.13,0.26,0.00,0.00,0.19,0.06,0.06,0.19,33.20
21,0.00,4.53,2.26,4.53,0.00,0.00,2.19,0.73,0.73,2.19,41.13
23,0.00,4.04,2.02,4.04,0.00,0.00,4.19,1.40,1.40,4.19,60.35
25,0.00,0.00,0.00,0.00,0.00,0.00,6.19,2.06,2.06,6.19,50.23
27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.43
29,0.00,0.00,0.00,0.00,0.00,0.91,0.00,0.30,0.30,0.91,43.67
31,4.14,0.00,2.07,4.14,0.00,2.91,0.00,0.97,0.97,2.91,38.72
33,5.55,0.00,2.78,5.55,0.00,4.91,0.00,1.64,1.64,4.91,38.62
35,6.88,0.00,3.44,6.88,0.00,6.91,0.00,2.30,2.30,6.91,38.93
37,11.61,0.00,5.81,11.61,0.00,8.91,0.00,2.97,2.97,8.91,34.42
39,11.50,0.00,5.75,11.50,0.00,10.91,0.23,3.72,3.72,10.91,29.48
41,11.50,0.00,5.75,11.50,0.00,12.91,0.00,4.30,4.30,12.91,28.42
43,12.62,0.00,6.31,12.62,0.00,14.91,0.00,4.97,4.97,14.91,24.68
45,18.33,0.00,9.17,18.33,1.83,16.91,0.00,6.25,6.25,16.91,23.73
47,19.59,0.00,9.79,19.59,3.83,18.91,0.00,7.58,7.58,18.91,20.19
49,24.64,0.00,12.32,24.64,5.83,20.91,0.11,8.95,8.95,20.91,20.11
51,24.52,3.39,13.96,24.52,7.83,22.91,2.11,10.95,10.95,22.91,17.70
53,24.52,4.47,14.50,24.52,9.83,24.91,4.11,12.95,12.95,24.91,14.69
