time,queue_main,queue_right,queue_avg,queue_max,delay_direction_1,delay_direction_2,delay_direction_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.10
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.40
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.85
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.95
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.95
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.15
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.30
17,0.00,0.00,0.00,0.00,0.00,1.06,0.00,0.35,0.46,1.06,17.70
19,2.90,0.00,1.45,2.90,0.00,3.06,0.00,1.02,1.31,3.06,5.85
21,5.21,0.00,2.60,5.21,0.00,5.06,0.00,1.69,2.17,5.06,0.60
23,11.19,0.00,5.59,11.19,0.00,7.06,0.00,2.35,3.03,7.06,0.00
25,10.97,0.00,5.48,10.97,0.00,9.06,0.00,3.02,3.88,9.06,0.00
27,10.97,0.00,5.48,10.97,0.00,11.06,0.00,3.69,4.74,11.06,0.00
29,10.97,0.00,5.48,10.97,0.00,13.06,0.00,4.35,5.60,13.06,16.13
31,10.97,0.00,5.48,10.97,0.00,15.06,0.00,5.02,6.46,15.06,19.03
33,10.97,0.00,5.48,10.97,0.00,17.06,0.00,5.69,7.31,17.06,21.70
35,10.97,0.00,5.48,10.97,0.00,19.06,0.00,6.35,8.17,19.06,22.63
37,10.97,0.00,5.48,10.97,0.00,21.06,0.00,7.02,9.03,21.06,26.83
39,10.97,0.00,5.48,10.97,0.00,23.06,0.00,7.69,9.88,23.06,23.73
41,10.97,0.00,5.48,10.97,0.00,25.06,0.00,8.35,10.74,25.06,26.13
43,8.43,0.00,4.22,8.43,0.00,27.06,0.00,9.02,11.60,27.06,35.80
45,0.00,0.00,0.00,0.00,0.00,25.49,0.00,8.50,10.93,25.49,59.50
47,0.00,0.00,0.00,0.00,0.00,5.74,0.00,1.91,2.46,5.74,49.10
49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.60
51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.30
53,0.00,1.21,0.60,1.21,0.00,0.00,1.25,0.42,0.53,1.25,0.70
55,0.00,5.44,2.72,5.44,0.00,0.00,3.25,1.08,1.39,3.25,0.00
57,0.00,5.33,2.66,5.33,0.00,0.00,5.25,1.75,2.25,5.25,0.00
59,0.00,5.33,2.66,5.33,0.00,0.00,7.25,2.42,3.11,7.25,21.70
61,0.00,5.33,2.66,5.33,0.00,0.00,9.25,3.08,3.96,9.25,26.60
63,0.00,5.33,2.66,5.33,0.00,0.00,11.25,3.75,4.82,11.25,31.30
65,0.00,4.99,2.50,4.99,0.00,0.00,13.25,4.42,5.68,13.25,59.20
67,0.00,0.00,0.00,0.00,0.00,0.00,15.25,5.08,6.53,15.25,56.10
69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.20
71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.80
73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.05
75,0.00,0.00,0.00,0.00,0.00,0.00,1.19,0.40,0.51,1.19,56.97
77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.30
79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.83
81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.57
83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.37
85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.72
87,0.00,0.00,0.00,0.00,0.00,0.97,0.00,0.32,0.42,0.97,30.82
89,1.89,4.71,3.30,4.71,0.00,2.97,1.85,1.61,2.07,2.97,29.62
91,9.74,4.69,7.22,9.74,0.00,4.97,3.85,2.94,3.78,4.97,29.63
93,12.51,4.69,8.60,12.51,0.00,6.97,5.85,4.27,5.49,6.97,25.00
95,12.49,4.69,8.59,12.49,0.00,8.97,7.85,5.61,7.21,8.97,16.77
97,12.49,4.69,8.59,12.49,0.00,10.97,9.85,6.94,8.92,10.97,9.45
99,14.00,8.75,11.37,14.00,0.00,12.97,11.85,8.27,10.64,12.97,5.75
101,19.42,11.07,15.24,19.42,0.00,14.97,13.85,9.61,12.35,14.97,4.10
103,19.30,11.06,15.18,19.30,0.00,16.97,15.85,10.94,14.07,16.97,2.65
105,19.30,11.06,15.18,19.30,0.00,18.97,17.85,12.27,15.78,18.97,1.30
107,21.34,11.06,16.20,21.34,0.00,20.97,19.85,13.61,17.49,20.97,6.36
109,32.01,11.06,21.53,32.01,0.00,22.97,21.85,14.94,19.21,22.97,13.49
111,31.67,11.06,21.36,31.67,0.00,24.97,23.85,16.27,20.92,24.97,14.76
113,31.67,11.06,21.36,31.67,0.00,26.97,25.85,17.61,22.64,26.97,14.68
115,31.67,11.06,21.36,31.67,0.00,28.97,27.85,18.94,24.35,28.97,13.20
117,31.67,11.06,21.36,31.67,0.00,30.97,29.85,20.27,26.07,30.97,8.25
119,31.67,11.06,21.36,31.67,0.00,32.97,31.85,21.61,27.78,32.97,7.77
121,33.40,11.06,22.23,33.40,0.00,34.97,33.85,22.94,29.49,34.97,8.11
123,37.99,11.06,24.52,37.99,0.42,34.65,35.85,23.64,30.27,35.85,9.88
125,26.18,13.77,19.98,26.18,2.42,28.09,37.85,22.78,28.60,37.85,11.38
127,0.00,16.61,8.30,16.61,4.42,23.83,39.85,22.70,27.92,39.85,6.45
129,0.00,16.57,8.29,16.57,6.42,0.00,41.85,16.09,18.85,41.85,0.00
131,0.00,16.57,8.29,16.57,8.42,0.00,43.85,17.42,19.99,43.85,0.00
133,0.00,16.57,8.29,16.57,0.00,0.00,45.85,15.28,19.65,45.85,10.35
135,0.00,16.57,8.29,16.57,0.00,0.00,47.85,15.95,20.51,47.85,13.07
137,0.00,16.57,8.29,16.57,0.00,0.00,49.85,16.62,21.36,49.85,21.97
139,0.00,16.55,8.27,16.55,0.00,0.00,51.85,17.28,22.22,51.85,38.52
141,0.00,6.29,3.15,6.29,0.00,0.00,43.72,14.57,18.74,43.72,51.40
143,0.00,0.00,0.00,0.00,0.00,0.00,20.82,6.94,8.92,20.82,57.75
145,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00
147,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.04,0.05,0.12,25.65
149,1.26,0.00,0.63,1.26,0.00,2.12,0.00,0.71,0.91,2.12,11.65
151,5.75,0.00,2.87,5.75,0.00,4.12,0.00,1.37,1.77,4.12,15.77
153,8.55,0.00,4.28,8.55,0.85,6.12,0.00,2.32,2.74,6.12,16.87
155,12.40,0.00,6.20,12.40,2.85,8.12,0.00,3.66,3.89,8.12,28.70
157,12.35,0.00,6.17,12.35,4.85,10.12,0.00,4.99,5.03,10.12,35.68
159,12.35,0.00,6.17,12.35,6.85,12.12,0.00,6.32,6.17,12.12,38.80
161,12.35,0.00,6.17,12.35,8.85,14.12,0.00,7.66,7.32,14.12,38.40
