time,calc_time
1.00,0.15
9.00,0.07
19.00,0.07
29.00,0.07
39.00,0.06
49.00,0.07
59.00,0.06
69.00,0.05
79.00,0.07
89.00,0.06
99.00,0.06
109.00,0.07
119.00,0.06
129.00,0.07
139.00,0.07
149.00,0.06
159.00,0.06
169.00,0.06
179.00,0.06
189.00,0.06
199.00,0.06
209.00,0.08
219.00,0.06
229.00,0.07
239.00,0.06
249.00,0.06
259.00,0.07
269.00,0.07
279.00,0.07
289.00,0.07
299.00,0.06
309.00,0.06
319.00,0.06
329.00,0.21
339.00,0.07
349.00,0.06
359.00,0.07
369.00,0.07
379.00,0.07
389.00,0.08
399.00,0.07
409.00,0.06
419.00,0.06
429.00,0.06
439.00,0.06
449.00,0.07
459.00,0.06
469.00,0.07
479.00,0.07
489.00,0.06
499.00,0.06
