time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,43.30,3
3,0.00,0.00,0.00,0.00,57.75,3
5,0.00,0.00,0.00,0.00,57.73,5
7,0.00,0.00,0.00,0.00,61.27,5
9,0.00,0.00,0.00,0.00,59.55,5
11,0.00,0.00,0.00,0.00,58.30,5
13,0.00,0.00,0.00,0.00,53.35,5
15,0.00,0.00,0.00,0.00,48.61,3
17,0.27,1.07,0.17,1.76,48.15,3
19,1.19,4.78,0.42,3.76,44.18,3
21,1.37,4.58,0.62,5.76,42.70,3
23,1.36,5.46,1.08,7.76,41.02,8
25,3.28,5.31,1.03,5.62,36.07,8
27,3.86,5.31,1.71,7.62,31.47,8
29,6.73,12.36,2.63,9.62,33.01,8
31,6.80,11.12,3.67,11.62,33.65,8
33,5.75,14.68,4.01,11.51,36.03,1
35,7.11,17.85,4.07,13.51,36.49,1
37,8.77,17.82,4.23,15.51,37.23,1
39,8.45,17.78,5.40,17.51,36.07,1
41,5.41,12.22,4.51,19.51,36.15,2
43,5.50,16.76,4.63,21.51,31.04,2
45,7.94,24.54,5.41,23.51,27.15,2
47,10.39,24.38,7.08,25.51,29.47,2
49,12.93,30.56,5.73,16.16,29.75,2
51,10.08,19.16,5.29,14.89,28.18,2
53,8.34,11.37,6.49,16.89,27.66,2
55,10.33,13.10,7.12,18.89,24.96,2
57,14.50,21.90,7.94,20.89,23.87,4
59,15.88,22.88,7.97,22.89,25.60,4
61,15.86,22.88,9.37,24.89,23.54,4
63,17.75,28.79,9.37,26.89,21.33,4
65,13.28,29.18,8.82,21.47,18.31,1
67,15.13,39.89,8.61,23.47,16.74,1
69,17.50,41.76,8.11,25.47,20.98,1
71,19.25,41.05,9.11,27.47,20.11,1
73,19.80,39.68,8.66,29.44,20.07,1
75,19.39,37.73,7.91,31.44,22.58,1
77,12.87,24.15,8.57,33.44,22.08,1
79,12.82,24.15,9.36,35.44,19.60,1
81,13.00,24.15,9.15,37.44,20.44,8
83,13.11,24.15,8.85,39.44,17.77,8
85,14.62,24.15,10.02,41.44,17.88,8
87,14.70,24.15,11.16,43.44,19.32,8
89,12.82,24.15,10.87,45.44,17.45,3
91,12.53,24.15,9.79,47.44,17.44,3
93,13.04,24.15,9.38,49.44,22.25,3
95,14.26,24.15,10.32,51.44,26.32,3
97,14.76,22.62,8.55,43.22,29.28,3
99,10.09,22.59,8.24,35.63,31.58,3
101,10.78,22.59,8.83,37.63,32.78,4
103,11.71,22.59,7.07,39.63,31.61,4
105,11.70,22.59,7.90,41.63,35.84,4
107,11.70,22.59,9.05,43.63,34.23,4
109,12.30,17.79,8.29,34.96,30.86,1
111,11.36,18.07,8.25,24.86,25.77,1
113,14.96,21.73,9.49,26.86,24.53,1
115,18.51,29.58,10.83,28.86,25.40,1
117,21.31,31.88,9.70,29.57,25.27,1
119,15.84,33.44,9.34,31.57,26.12,1
121,15.52,42.31,9.59,33.57,25.13,2
123,17.64,44.72,9.73,35.57,24.61,2
125,19.88,47.82,10.10,37.57,24.86,2
127,19.85,48.85,11.33,39.57,21.52,2
129,23.87,54.37,11.33,39.93,20.75,2
131,25.76,54.24,10.45,41.93,20.86,2
133,28.69,66.08,12.02,43.93,22.69,2
135,29.84,65.81,13.45,45.93,23.00,2
137,27.06,52.08,14.63,47.93,20.89,1
139,16.62,29.95,14.76,49.93,18.06,1
141,16.77,29.85,15.77,51.93,15.84,1
