time,queue_main,queue_right,queue_avg,queue_max,delay_direction_1,delay_direction_2,delay_direction_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.90
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.40
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.35
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.63
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.22
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.70
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.05
19,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.13,0.13,0.39,44.43
21,2.60,0.00,1.30,2.60,0.00,2.39,0.00,0.80,0.80,2.39,43.66
23,5.34,0.00,2.67,5.34,0.00,4.39,0.44,1.61,1.61,4.39,37.33
25,5.31,3.08,4.20,5.31,0.00,6.39,2.44,2.94,2.94,6.39,31.23
27,5.31,9.78,7.55,9.78,0.00,8.39,4.44,4.27,4.27,8.39,23.50
29,8.20,12.11,10.15,12.11,1.77,10.39,6.44,6.20,6.20,10.39,22.56
31,18.13,13.53,15.83,18.13,3.77,12.39,8.44,8.20,8.20,12.39,20.91
33,17.92,19.32,18.62,19.32,5.77,14.39,10.44,10.20,10.20,14.39,17.88
35,21.04,24.94,22.99,24.94,7.77,16.39,12.44,12.20,12.20,16.39,18.65
37,24.34,24.76,24.55,24.76,9.77,18.39,14.44,14.20,14.20,18.39,15.69
39,24.30,24.76,24.53,24.76,11.77,20.39,16.44,16.20,16.20,20.39,13.89
41,24.30,24.76,24.53,24.76,13.77,22.39,18.44,18.20,18.20,22.39,10.56
43,35.56,24.76,30.16,35.56,15.77,24.39,20.44,20.20,20.20,24.39,11.24
45,48.38,24.76,36.57,48.38,17.77,26.39,22.44,22.20,22.20,26.39,10.41
47,60.05,24.76,42.41,60.05,19.77,20.30,24.44,21.50,21.50,24.44,14.30
49,67.41,24.76,46.08,67.41,7.56,22.30,26.44,18.77,18.77,26.44,12.12
51,69.48,24.76,47.12,69.48,9.56,18.21,28.44,18.74,18.74,28.44,15.70
53,72.53,24.76,48.65,72.53,11.56,14.29,30.44,18.77,18.77,30.44,16.75
55,28.63,24.76,26.70,28.63,13.56,1.50,32.44,15.83,15.83,32.44,20.32
57,0.00,24.76,12.38,24.76,12.86,3.50,34.44,16.93,16.93,34.44,18.85
59,0.00,24.76,12.38,24.76,13.59,5.50,36.44,18.51,18.51,36.44,22.92
61,0.00,31.39,15.70,31.39,0.00,7.50,38.44,15.31,15.31,38.44,21.12
63,0.00,35.51,17.75,35.51,0.00,9.50,40.44,16.65,16.65,40.44,21.46
65,2.35,39.50,20.93,39.50,0.00,11.50,42.44,17.98,17.98,42.44,18.96
67,6.73,43.61,25.17,43.61,0.00,13.50,42.65,18.72,18.72,42.65,17.66
69,10.73,48.18,29.45,48.18,0.00,15.50,38.92,18.14,18.14,38.92,19.25
71,10.68,50.28,30.48,50.28,0.00,17.50,38.91,18.80,18.80,38.91,21.68
