time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,63.70
9,0.00,0.00,0.00,0.00,0.00,65.50
11,0.00,0.00,0.00,0.00,0.00,65.20
13,0.00,0.00,0.00,0.00,0.00,64.10
15,0.00,0.00,0.00,0.00,0.00,54.30
17,0.00,0.00,0.00,0.00,0.00,44.85
19,0.00,0.00,0.00,0.09,0.00,43.07
21,2.24,0.00,0.00,2.09,0.00,46.12
23,5.06,0.00,0.00,4.09,0.00,44.50
25,5.01,0.00,0.00,6.09,0.00,43.60
27,5.01,0.00,0.82,8.09,0.00,40.68
29,8.10,0.00,2.82,10.09,0.00,36.59
31,12.26,0.00,4.82,12.09,0.00,34.73
33,12.22,0.00,6.82,14.09,0.00,34.79
35,23.37,0.00,8.82,16.09,0.00,33.38
37,23.97,1.33,10.82,4.12,1.95,30.06
39,15.81,4.75,1.04,6.12,3.95,20.31
41,5.73,7.51,3.04,8.12,5.95,18.92
43,17.24,9.42,5.04,10.12,7.95,15.50
45,23.48,0.00,7.04,12.12,6.97,14.30
47,28.92,0.00,9.04,14.12,5.76,10.81
49,28.71,0.00,11.04,16.12,1.78,16.46
51,28.71,3.96,13.04,18.12,3.78,23.87
53,28.70,4.65,15.04,20.90,5.78,30.87
55,12.61,4.65,17.04,18.88,7.78,33.85
57,0.00,11.15,19.04,0.00,9.78,35.12
59,0.00,11.22,12.67,0.00,11.78,28.90
61,0.00,11.22,0.00,0.00,13.78,20.06
63,0.00,11.22,0.00,0.00,15.78,19.50
65,0.00,14.98,0.00,0.00,17.78,16.00
67,0.00,22.77,0.83,0.00,19.78,12.72
69,0.00,22.59,2.83,0.00,21.78,16.77
71,3.45,22.59,4.83,0.00,23.78,17.50
73,0.00,22.59,6.83,0.00,25.78,15.04
75,0.00,22.59,8.83,0.00,27.78,11.80
77,0.00,22.59,10.83,0.39,29.78,10.07
79,7.26,22.59,12.83,2.39,31.78,14.75
81,11.75,17.79,14.83,4.39,26.60,22.37
83,11.74,0.00,16.83,6.39,18.73,28.23
85,18.59,0.00,18.83,8.39,21.03,33.49
87,18.35,0.00,20.83,10.39,0.00,33.31
89,18.35,0.00,22.83,12.39,0.00,31.16
91,18.35,0.00,24.83,14.39,0.00,26.27
93,18.35,0.00,26.83,16.39,0.00,17.12
95,24.09,0.00,28.83,18.39,0.00,13.90
97,33.42,0.00,30.83,20.39,0.00,15.52
99,38.14,0.00,32.83,22.39,0.83,16.16
101,38.06,0.00,34.83,24.39,2.83,14.21
103,41.17,5.40,36.83,26.39,4.83,13.22
105,44.47,5.17,38.83,28.39,6.83,10.67
107,44.43,5.17,10.54,30.39,8.83,9.32
109,44.43,5.17,12.54,32.39,10.83,15.93
111,45.16,8.37,14.54,29.12,12.83,24.88
113,50.92,11.11,16.54,20.63,14.83,30.31
115,22.44,11.08,18.54,20.72,16.83,35.28
117,0.00,11.08,20.54,13.32,18.83,33.46
119,0.00,11.08,7.80,15.32,20.83,23.99
121,7.74,11.08,9.80,17.32,22.83,13.62
123,11.53,12.97,11.80,19.32,24.83,5.64
125,11.47,24.05,13.80,21.32,26.83,2.44
127,11.47,31.09,15.80,23.32,28.83,2.30
129,11.47,38.09,17.80,25.32,20.51,12.96
131,11.47,37.73,19.80,27.32,9.24,17.76
133,11.47,35.35,21.80,29.32,8.01,18.63
135,11.47,15.60,23.80,31.32,10.01,23.24
137,11.47,11.84,25.80,33.32,12.01,26.47
139,11.47,18.41,27.80,35.32,14.01,23.90
141,11.47,18.52,29.80,37.32,16.01,25.92
143,11.47,18.52,31.80,39.32,18.01,24.97
145,11.47,21.89,33.80,41.32,20.01,22.35
147,11.47,31.45,35.80,43.32,22.01,20.48
149,11.47,33.19,37.80,45.32,24.01,15.95
151,11.47,42.74,39.80,47.32,26.01,11.80
153,11.47,47.27,41.80,49.32,28.01,11.03
