time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.99
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.19
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.22
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.58
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.21
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.41
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.19
21,0.00,0.00,0.00,0.00,0.00,0.79,0.00,0.26,0.26,0.79,42.95
23,3.99,0.00,1.99,3.99,0.00,2.79,0.00,0.93,0.93,2.79,41.17
25,5.32,0.00,2.66,5.32,0.00,4.79,0.00,1.60,1.60,4.79,35.67
27,5.31,0.00,2.66,5.31,0.00,6.79,1.15,2.64,2.64,6.79,34.30
29,5.31,5.03,5.17,5.31,0.00,8.79,3.15,3.98,3.98,8.79,28.50
31,5.31,12.01,8.66,12.01,0.34,10.79,5.15,5.43,5.43,10.79,22.55
33,11.84,12.10,11.97,12.10,2.34,12.79,7.15,7.43,7.43,12.79,18.41
35,17.99,12.10,15.05,17.99,4.34,14.79,9.15,9.43,9.43,14.79,17.17
37,17.92,14.21,16.06,17.92,6.34,16.79,11.15,11.43,11.43,16.79,11.83
39,17.92,18.57,18.24,18.57,8.34,18.79,13.15,13.43,13.43,18.79,13.70
41,17.92,21.53,19.72,21.53,10.34,20.79,15.15,15.43,15.43,20.79,16.09
43,22.30,24.80,23.55,24.80,12.34,22.79,17.15,17.43,17.43,22.79,17.96
45,24.31,24.76,24.54,24.76,14.34,24.79,19.15,19.43,19.43,24.79,18.65
47,24.30,24.76,24.53,24.76,16.34,26.79,21.15,21.43,21.43,26.79,17.85
49,21.62,24.76,23.19,24.76,18.34,18.92,23.15,20.14,20.14,23.15,21.55
51,0.00,24.76,12.38,24.76,0.00,20.92,25.15,15.36,15.36,25.15,19.20
53,0.00,24.76,12.38,24.76,0.38,12.99,27.15,13.50,13.50,27.15,16.96
55,0.00,24.76,12.38,24.76,2.38,5.40,29.15,12.31,12.31,29.15,16.83
57,14.65,24.76,19.71,24.76,4.38,7.40,31.15,14.31,14.31,31.15,15.40
59,22.77,24.51,23.64,24.51,6.38,9.40,31.13,15.64,15.64,31.13,19.85
61,29.89,1.16,15.53,29.89,8.38,11.40,24.82,14.87,14.87,24.82,18.62
63,41.18,0.00,20.59,41.18,10.38,13.40,23.67,15.82,15.82,23.67,13.53
65,41.57,0.00,20.79,41.57,12.38,15.40,4.03,10.61,10.61,15.40,15.64
67,41.57,0.00,20.79,41.57,14.38,17.40,6.03,12.61,12.61,17.40,11.75
69,46.67,0.00,23.34,46.67,16.38,19.40,8.03,14.61,14.61,19.40,8.53
71,48.03,0.00,24.02,48.03,18.38,21.40,10.03,16.61,16.61,21.40,10.61
