time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.62
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.86
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.61
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.44
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.79
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
19,0.00,0.00,0.00,0.00,0.00,1.08,0.00,0.36,0.46,1.08,56.24
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.96
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.96
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.93
27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.92
29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.22
31,0.00,0.85,0.43,0.85,0.00,0.00,0.49,0.16,0.21,0.49,26.78
33,0.00,9.84,4.92,9.84,0.00,0.00,2.49,0.83,1.07,2.49,21.39
35,0.00,14.45,7.23,14.45,0.00,0.72,4.49,1.74,2.23,4.49,28.26
37,0.00,18.47,9.24,18.47,0.00,2.72,6.49,3.07,3.95,6.49,35.02
39,0.00,7.97,3.99,7.97,0.00,0.00,7.76,2.59,3.33,7.76,33.37
41,0.00,0.00,0.00,0.00,0.00,0.05,6.84,2.29,2.95,6.84,43.71
43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.74
45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.63
47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.62
49,0.00,0.00,0.00,0.00,0.00,0.00,1.82,0.61,0.78,1.82,33.44
51,0.00,3.50,1.75,3.50,0.00,0.00,3.82,1.27,1.64,3.82,27.42
53,0.00,5.01,2.51,5.01,0.00,0.00,5.82,1.94,2.49,5.82,21.44
55,0.00,4.46,2.23,4.46,0.00,0.00,7.82,2.61,3.35,7.82,33.77
57,0.00,0.00,0.00,0.00,0.00,0.00,9.82,3.27,4.21,9.82,48.62
59,0.00,0.00,0.00,0.00,0.49,0.00,0.00,0.16,0.07,0.49,50.97
61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.25
63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.03
65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.74
67,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.15,0.20,0.46,38.47
69,0.00,1.34,0.67,1.34,0.00,0.00,2.46,0.82,1.05,2.46,28.89
71,0.00,8.76,4.38,8.76,0.00,1.99,4.46,2.15,2.77,4.46,25.14
