time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.85
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.64
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.07
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.88
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.85
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.14
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.16
27,0.00,0.00,0.00,0.00,1.73,0.00,0.00,0.58,0.74,1.73,50.31
29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.36
31,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.12,0.15,0.36,51.00
33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.48
35,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.26,0.34,0.78,37.12
37,0.00,4.02,2.01,4.02,0.00,0.00,2.78,0.93,1.19,2.78,27.01
39,0.00,4.73,2.36,4.73,0.00,0.00,4.78,1.59,2.05,4.78,16.78
41,0.00,5.50,2.75,5.50,0.00,0.00,6.78,2.26,2.91,6.78,9.45
43,0.00,11.79,5.89,11.79,1.13,0.00,8.78,3.31,4.25,8.78,0.00
45,0.00,11.60,5.80,11.60,0.00,0.00,10.78,3.59,4.62,10.78,0.00
47,0.00,11.60,5.80,11.60,0.00,0.00,12.78,4.26,5.48,12.78,0.00
49,0.00,11.60,5.80,11.60,0.00,0.00,14.78,4.93,6.34,14.78,17.51
51,0.00,11.60,5.80,11.60,0.00,0.00,16.78,5.59,7.19,16.78,20.60
53,0.00,11.60,5.80,11.60,0.00,0.00,18.78,6.26,8.05,18.78,21.40
55,0.00,11.60,5.80,11.60,0.00,0.00,20.78,6.93,8.91,20.78,32.94
57,0.00,8.42,4.21,8.42,0.00,0.00,22.78,7.59,9.76,22.78,49.12
59,0.00,0.00,0.00,0.00,0.00,0.00,18.42,6.14,7.89,18.42,40.69
61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.38
63,0.00,0.00,0.00,0.00,1.38,0.00,0.00,0.46,0.59,1.38,39.47
65,1.61,0.00,0.81,1.61,3.38,0.00,0.00,1.13,1.45,3.38,57.91
67,0.00,0.00,0.00,0.00,5.38,0.00,0.00,1.79,2.31,5.38,56.06
69,0.00,0.00,0.00,0.00,7.38,0.00,0.00,2.46,3.16,7.38,55.07
71,0.00,0.00,0.00,0.00,9.38,0.00,0.00,3.13,4.02,9.38,44.19
